Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions Totals","152","Chile","7230","Emissions (N2O)","6507","Food Processing","2019","2019","3050","FAO TIER 1","kilotonnes","0.0073","E","Estimated value",""
"GT","Emissions Totals","152","Chile","7273","Emissions (CO2)","6507","Food Processing","2019","2019","3050","FAO TIER 1","kilotonnes","483.7842","E","Estimated value",""
"GT","Emissions Totals","152","Chile","7230","Emissions (N2O)","6507","Food Processing","2020","2020","3050","FAO TIER 1","kilotonnes","0.0076","E","Estimated value",""
"GT","Emissions Totals","152","Chile","7273","Emissions (CO2)","6507","Food Processing","2020","2020","3050","FAO TIER 1","kilotonnes","431.5446","E","Estimated value",""
"GT","Emissions Totals","159","China","7230","Emissions (N2O)","6507","Food Processing","2000","2000","3050","FAO TIER 1","kilotonnes","0.036","E","Estimated value",""
"GT","Emissions Totals","159","China","7273","Emissions (CO2)","6507","Food Processing","2000","2000","3050","FAO TIER 1","kilotonnes","4015.5299","E","Estimated value",""
"GT","Emissions Totals","159","China","7230","Emissions (N2O)","6507","Food Processing","2001","2001","3050","FAO TIER 1","kilotonnes","0.0339","E","Estimated value",""
"GT","Emissions Totals","159","China","7273","Emissions (CO2)","6507","Food Processing","2001","2001","3050","FAO TIER 1","kilotonnes","3773.3461","E","Estimated value",""
"GT","Emissions Totals","159","China","7230","Emissions (N2O)","6507","Food Processing","2002","2002","3050","FAO TIER 1","kilotonnes","0.0353","E","Estimated value",""
"GT","Emissions Totals","159","China","7273","Emissions (CO2)","6507","Food Processing","2002","2002","3050","FAO TIER 1","kilotonnes","3860.5872","E","Estimated value",""
"GT","Emissions Totals","159","China","7230","Emissions (N2O)","6507","Food Processing","2003","2003","3050","FAO TIER 1","kilotonnes","0.0366","E","Estimated value",""
"GT","Emissions Totals","159","China","7273","Emissions (CO2)","6507","Food Processing","2003","2003","3050","FAO TIER 1","kilotonnes","3785.1715","E","Estimated value",""
"GT","Emissions Totals","159","China","7230","Emissions (N2O)","6507","Food Processing","2004","2004","3050","FAO TIER 1","kilotonnes","0.0369","E","Estimated value",""
"GT","Emissions Totals","159","China","7273","Emissions (CO2)","6507","Food Processing","2004","2004","3050","FAO TIER 1","kilotonnes","3805.3329","E","Estimated value",""
"GT","Emissions Totals","159","China","7230","Emissions (N2O)","6507","Food Processing","2005","2005","3050","FAO TIER 1","kilotonnes","0.0368","E","Estimated value",""
"GT","Emissions Totals","159","China","7273","Emissions (CO2)","6507","Food Processing","2005","2005","3050","FAO TIER 1","kilotonnes","3862.6944","E","Estimated value",""
"GT","Emissions Totals","159","China","7230","Emissions (N2O)","6507","Food Processing","2006","2006","3050","FAO TIER 1","kilotonnes","0.0371","E","Estimated value",""
"GT","Emissions Totals","159","China","7273","Emissions (CO2)","6507","Food Processing","2006","2006","3050","FAO TIER 1","kilotonnes","3693.5949","E","Estimated value",""
"GT","Emissions Totals","159","China","7230","Emissions (N2O)","6507","Food Processing","2007","2007","3050","FAO TIER 1","kilotonnes","0.0368","E","Estimated value",""
"GT","Emissions Totals","159","China","7273","Emissions (CO2)","6507","Food Processing","2007","2007","3050","FAO TIER 1","kilotonnes","3867.9016","E","Estimated value",""
"GT","Emissions Totals","159","China","7230","Emissions (N2O)","6507","Food Processing","2008","2008","3050","FAO TIER 1","kilotonnes","0.0341","E","Estimated value",""
"GT","Emissions Totals","159","China","7273","Emissions (CO2)","6507","Food Processing","2008","2008","3050","FAO TIER 1","kilotonnes","3585.8813","E","Estimated value",""
"GT","Emissions Totals","159","China","7230","Emissions (N2O)","6507","Food Processing","2009","2009","3050","FAO TIER 1","kilotonnes","0.0345","E","Estimated value",""
"GT","Emissions Totals","159","China","7273","Emissions (CO2)","6507","Food Processing","2009","2009","3050","FAO TIER 1","kilotonnes","3622.1661","E","Estimated value",""
"GT","Emissions Totals","159","China","7230","Emissions (N2O)","6507","Food Processing","2010","2010","3050","FAO TIER 1","kilotonnes","0.035","E","Estimated value",""
"GT","Emissions Totals","159","China","7273","Emissions (CO2)","6507","Food Processing","2010","2010","3050","FAO TIER 1","kilotonnes","3818.4109","E","Estimated value",""
"GT","Emissions Totals","159","China","7230","Emissions (N2O)","6507","Food Processing","2011","2011","3050","FAO TIER 1","kilotonnes","0.036","E","Estimated value",""
"GT","Emissions Totals","159","China","7273","Emissions (CO2)","6507","Food Processing","2011","2011","3050","FAO TIER 1","kilotonnes","4011.1628","E","Estimated value",""
"GT","Emissions Totals","159","China","7230","Emissions (N2O)","6507","Food Processing","2012","2012","3050","FAO TIER 1","kilotonnes","0.0396","E","Estimated value",""
"GT","Emissions Totals","159","China","7273","Emissions (CO2)","6507","Food Processing","2012","2012","3050","FAO TIER 1","kilotonnes","4352.7846","E","Estimated value",""
"GT","Emissions Totals","159","China","7230","Emissions (N2O)","6507","Food Processing","2013","2013","3050","FAO TIER 1","kilotonnes","0.0418","E","Estimated value",""
"GT","Emissions Totals","159","China","7273","Emissions (CO2)","6507","Food Processing","2013","2013","3050","FAO TIER 1","kilotonnes","4120.1054","E","Estimated value",""
"GT","Emissions Totals","159","China","7230","Emissions (N2O)","6507","Food Processing","2014","2014","3050","FAO TIER 1","kilotonnes","0.0787","E","Estimated value",""
"GT","Emissions Totals","159","China","7273","Emissions (CO2)","6507","Food Processing","2014","2014","3050","FAO TIER 1","kilotonnes","8630.2633","E","Estimated value",""
"GT","Emissions Totals","159","China","7230","Emissions (N2O)","6507","Food Processing","2015","2015","3050","FAO TIER 1","kilotonnes","0.0765","E","Estimated value",""
"GT","Emissions Totals","159","China","7273","Emissions (CO2)","6507","Food Processing","2015","2015","3050","FAO TIER 1","kilotonnes","8367.7049","E","Estimated value",""
"GT","Emissions Totals","159","China","7230","Emissions (N2O)","6507","Food Processing","2016","2016","3050","FAO TIER 1","kilotonnes","0.0729","E","Estimated value",""
"GT","Emissions Totals","159","China","7273","Emissions (CO2)","6507","Food Processing","2016","2016","3050","FAO TIER 1","kilotonnes","7977.7466","E","Estimated value",""
"GT","Emissions Totals","159","China","7230","Emissions (N2O)","6507","Food Processing","2017","2017","3050","FAO TIER 1","kilotonnes","0.0677","E","Estimated value",""
"GT","Emissions Totals","159","China","7273","Emissions (CO2)","6507","Food Processing","2017","2017","3050","FAO TIER 1","kilotonnes","7373.2757","E","Estimated value",""
"GT","Emissions Totals","159","China","7230","Emissions (N2O)","6507","Food Processing","2018","2018","3050","FAO TIER 1","kilotonnes","0.0579","E","Estimated value",""
"GT","Emissions Totals","159","China","7273","Emissions (CO2)","6507","Food Processing","2018","2018","3050","FAO TIER 1","kilotonnes","6280.2367","E","Estimated value",""
"GT","Emissions Totals","159","China","7230","Emissions (N2O)","6507","Food Processing","2019","2019","3050","FAO TIER 1","kilotonnes","0.0581","E","Estimated value",""
"GT","Emissions Totals","159","China","7273","Emissions (CO2)","6507","Food Processing","2019","2019","3050","FAO TIER 1","kilotonnes","6282.7776","E","Estimated value",""
"GT","Emissions Totals","159","China","7230","Emissions (N2O)","6507","Food Processing","2020","2020","3050","FAO TIER 1","kilotonnes","0.0585","E","Estimated value",""
"GT","Emissions Totals","159","China","7273","Emissions (CO2)","6507","Food Processing","2020","2020","3050","FAO TIER 1","kilotonnes","5994.8132","E","Estimated value",""
"GT","Emissions Totals","344","China, Hong Kong SAR","7230","Emissions (N2O)","6507","Food Processing","2000","2000","3050","FAO TIER 1","kilotonnes","0.0046","E","Estimated value",""
"GT","Emissions Totals","344","China, Hong Kong SAR","7273","Emissions (CO2)","6507","Food Processing","2000","2000","3050","FAO TIER 1","kilotonnes","631.773","E","Estimated value",""
"GT","Emissions Totals","344","China, Hong Kong SAR","7230","Emissions (N2O)","6507","Food Processing","2001","2001","3050","FAO TIER 1","kilotonnes","0.0044","E","Estimated value",""
"GT","Emissions Totals","344","China, Hong Kong SAR","7273","Emissions (CO2)","6507","Food Processing","2001","2001","3050","FAO TIER 1","kilotonnes","590.7039","E","Estimated value",""
"GT","Emissions Totals","344","China, Hong Kong SAR","7230","Emissions (N2O)","6507","Food Processing","2002","2002","3050","FAO TIER 1","kilotonnes","0.0042","E","Estimated value",""
"GT","Emissions Totals","344","China, Hong Kong SAR","7273","Emissions (CO2)","6507","Food Processing","2002","2002","3050","FAO TIER 1","kilotonnes","618.2508","E","Estimated value",""
"GT","Emissions Totals","344","China, Hong Kong SAR","7230","Emissions (N2O)","6507","Food Processing","2003","2003","3050","FAO TIER 1","kilotonnes","0.0048","E","Estimated value",""
"GT","Emissions Totals","344","China, Hong Kong SAR","7273","Emissions (CO2)","6507","Food Processing","2003","2003","3050","FAO TIER 1","kilotonnes","672.0469","E","Estimated value",""
"GT","Emissions Totals","344","China, Hong Kong SAR","7230","Emissions (N2O)","6507","Food Processing","2004","2004","3050","FAO TIER 1","kilotonnes","0.0045","E","Estimated value",""
"GT","Emissions Totals","344","China, Hong Kong SAR","7273","Emissions (CO2)","6507","Food Processing","2004","2004","3050","FAO TIER 1","kilotonnes","643.6432","E","Estimated value",""
"GT","Emissions Totals","344","China, Hong Kong SAR","7230","Emissions (N2O)","6507","Food Processing","2005","2005","3050","FAO TIER 1","kilotonnes","0.0045","E","Estimated value",""
"GT","Emissions Totals","344","China, Hong Kong SAR","7273","Emissions (CO2)","6507","Food Processing","2005","2005","3050","FAO TIER 1","kilotonnes","686.1876","E","Estimated value",""
"GT","Emissions Totals","344","China, Hong Kong SAR","7230","Emissions (N2O)","6507","Food Processing","2006","2006","3050","FAO TIER 1","kilotonnes","0.0045","E","Estimated value",""
"GT","Emissions Totals","344","China, Hong Kong SAR","7273","Emissions (CO2)","6507","Food Processing","2006","2006","3050","FAO TIER 1","kilotonnes","646.5102","E","Estimated value",""
"GT","Emissions Totals","344","China, Hong Kong SAR","7230","Emissions (N2O)","6507","Food Processing","2007","2007","3050","FAO TIER 1","kilotonnes","0.0047","E","Estimated value",""
"GT","Emissions Totals","344","China, Hong Kong SAR","7273","Emissions (CO2)","6507","Food Processing","2007","2007","3050","FAO TIER 1","kilotonnes","665.4975","E","Estimated value",""
"GT","Emissions Totals","344","China, Hong Kong SAR","7230","Emissions (N2O)","6507","Food Processing","2008","2008","3050","FAO TIER 1","kilotonnes","0.0045","E","Estimated value",""
"GT","Emissions Totals","344","China, Hong Kong SAR","7273","Emissions (CO2)","6507","Food Processing","2008","2008","3050","FAO TIER 1","kilotonnes","636.5767","E","Estimated value",""
"GT","Emissions Totals","344","China, Hong Kong SAR","7230","Emissions (N2O)","6507","Food Processing","2009","2009","3050","FAO TIER 1","kilotonnes","0.0047","E","Estimated value",""
"GT","Emissions Totals","344","China, Hong Kong SAR","7273","Emissions (CO2)","6507","Food Processing","2009","2009","3050","FAO TIER 1","kilotonnes","645.7044","E","Estimated value",""
"GT","Emissions Totals","344","China, Hong Kong SAR","7230","Emissions (N2O)","6507","Food Processing","2010","2010","3050","FAO TIER 1","kilotonnes","0.004","E","Estimated value",""
"GT","Emissions Totals","344","China, Hong Kong SAR","7273","Emissions (CO2)","6507","Food Processing","2010","2010","3050","FAO TIER 1","kilotonnes","592.5123","E","Estimated value",""
"GT","Emissions Totals","344","China, Hong Kong SAR","7230","Emissions (N2O)","6507","Food Processing","2011","2011","3050","FAO TIER 1","kilotonnes","0.0046","E","Estimated value",""
"GT","Emissions Totals","344","China, Hong Kong SAR","7273","Emissions (CO2)","6507","Food Processing","2011","2011","3050","FAO TIER 1","kilotonnes","686.5186","E","Estimated value",""
"GT","Emissions Totals","344","China, Hong Kong SAR","7230","Emissions (N2O)","6507","Food Processing","2012","2012","3050","FAO TIER 1","kilotonnes","0.0047","E","Estimated value",""
"GT","Emissions Totals","344","China, Hong Kong SAR","7273","Emissions (CO2)","6507","Food Processing","2012","2012","3050","FAO TIER 1","kilotonnes","712.3267","E","Estimated value",""
"GT","Emissions Totals","344","China, Hong Kong SAR","7230","Emissions (N2O)","6507","Food Processing","2013","2013","3050","FAO TIER 1","kilotonnes","0.005","E","Estimated value",""
"GT","Emissions Totals","344","China, Hong Kong SAR","7273","Emissions (CO2)","6507","Food Processing","2013","2013","3050","FAO TIER 1","kilotonnes","678.8303","E","Estimated value",""
"GT","Emissions Totals","344","China, Hong Kong SAR","7230","Emissions (N2O)","6507","Food Processing","2014","2014","3050","FAO TIER 1","kilotonnes","0.0042","E","Estimated value",""
"GT","Emissions Totals","344","China, Hong Kong SAR","7273","Emissions (CO2)","6507","Food Processing","2014","2014","3050","FAO TIER 1","kilotonnes","560.0479","E","Estimated value",""
"GT","Emissions Totals","344","China, Hong Kong SAR","7230","Emissions (N2O)","6507","Food Processing","2015","2015","3050","FAO TIER 1","kilotonnes","0.0037","E","Estimated value",""
"GT","Emissions Totals","344","China, Hong Kong SAR","7273","Emissions (CO2)","6507","Food Processing","2015","2015","3050","FAO TIER 1","kilotonnes","527.6503","E","Estimated value",""
"GT","Emissions Totals","344","China, Hong Kong SAR","7230","Emissions (N2O)","6507","Food Processing","2016","2016","3050","FAO TIER 1","kilotonnes","0.0038","E","Estimated value",""
"GT","Emissions Totals","344","China, Hong Kong SAR","7273","Emissions (CO2)","6507","Food Processing","2016","2016","3050","FAO TIER 1","kilotonnes","546.3455","E","Estimated value",""
"GT","Emissions Totals","344","China, Hong Kong SAR","7230","Emissions (N2O)","6507","Food Processing","2017","2017","3050","FAO TIER 1","kilotonnes","0.0037","E","Estimated value",""
"GT","Emissions Totals","344","China, Hong Kong SAR","7273","Emissions (CO2)","6507","Food Processing","2017","2017","3050","FAO TIER 1","kilotonnes","525.1288","E","Estimated value",""
"GT","Emissions Totals","344","China, Hong Kong SAR","7230","Emissions (N2O)","6507","Food Processing","2018","2018","3050","FAO TIER 1","kilotonnes","0.0036","E","Estimated value",""
"GT","Emissions Totals","344","China, Hong Kong SAR","7273","Emissions (CO2)","6507","Food Processing","2018","2018","3050","FAO TIER 1","kilotonnes","522.4127","E","Estimated value",""
"GT","Emissions Totals","344","China, Hong Kong SAR","7230","Emissions (N2O)","6507","Food Processing","2019","2019","3050","FAO TIER 1","kilotonnes","0.0038","E","Estimated value",""
"GT","Emissions Totals","344","China, Hong Kong SAR","7273","Emissions (CO2)","6507","Food Processing","2019","2019","3050","FAO TIER 1","kilotonnes","513.7803","E","Estimated value",""
